('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Gedmund', 'Great-Axe'))
('fire.txt', 'PERSON', ('Alyn', 'Velaryon'))
('fire.txt', 'PERSON', ('Ser', 'Gedmund'))
('fire.txt', 'PERSON', ('Ser', 'Gedmund'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Gedmund', 'Great-Axe'))
('fire.txt', 'PERSON', ('Racallio', 'Ryndoon'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenys'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('True', 'Heart'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenys'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Rush'))
('fire.txt', 'ORGANIZATION', ('River', 'Gate'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'PERSON', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Racallio', 'Ryndoon'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Nine', 'Free', 'Cities'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'ORGANIZATION', ('True', 'Telling'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('King', 'Aegon', 'III'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Marston', 'Waters'))
('fire.txt', 'PERSON', ('Lord', 'Commander'))
('fire.txt', 'PERSON', ('Lord', 'Regent'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Rhaenys'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Dalton', 'Greyjoy'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lord', 'Corlys', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Gedmund', 'Peake'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Lord', 'Manfryd', 'Mooton'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'PERSON', ('Lords', 'Follard'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'PERSON', ('Racallio', 'Ryndoon'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Ser', 'Herman', 'Rollingford'))
('fire.txt', 'PERSON', ('Ser', 'Denys', 'Harte'))
('fire.txt', 'ORGANIZATION', ('Faceless', 'Men'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep', 'Mushroom'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Bank'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Celtigar'))
('fire.txt', 'PERSON', ('Ser', 'Tyland', 'Lannister'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Lord', 'Corbray'))
('fire.txt', 'PERSON', ('Lord', 'Cregan', 'Stark'))
('fire.txt', 'ORGANIZATION', ('Deepwood', 'Motte'))
('fire.txt', 'PERSON', ('Ser', 'Steffon', 'Connington'))
('fire.txt', 'PERSON', ('Lady', 'Elenda'))
('fire.txt', 'PERSON', ('Lady', 'Johanna', 'Lannister'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'PERSON', ('Lord', 'Tarbeck'))
('fire.txt', 'PERSON', ('Ser', 'Erwin', 'Lannister'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lady', 'Cassandra', 'Baratheon'))
('fire.txt', 'PERSON', ('Lady', 'Cassandra'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Confessor'))
('fire.txt', 'PERSON', ('Jaehaera', 'Targaryen'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Regent'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Mervyn', 'Flowers'))
('fire.txt', 'PERSON', ('Ser', 'Mervyn'))
('fire.txt', 'PERSON', ('Ser', 'Mervyn'))
('fire.txt', 'PERSON', ('Jaehaera', 'Targaryen'))
('fire.txt', 'PERSON', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Septon', 'Bernard'))
('fire.txt', 'PERSON', ('Marston', 'Waters'))
('fire.txt', 'PERSON', ('Lord', 'Redwyne'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Bold', 'Jon', 'Roxton'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Lady', 'Myrielle'))
('fire.txt', 'PERSON', ('Lady', 'Turnips'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Queen', 'Turnips'))
('fire.txt', 'PERSON', ('Manfryd', 'Mooton'))
('fire.txt', 'PERSON', ('Cregan', 'Stark'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Lady', 'Myrielle'))
('fire.txt', 'PERSON', ('Lady', 'Turnips'))
('fire.txt', 'ORGANIZATION', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Lady', 'Johanna', 'Lannister'))
('fire.txt', 'PERSON', ('Elenda', 'Baratheon'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Torrhen'))
('fire.txt', 'PERSON', ('King', 'Aegon'))
('fire.txt', 'PERSON', ('Lady', 'Samantha'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lady', 'Sam'))
('fire.txt', 'ORGANIZATION', ('Houses', 'Hightower'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Dornish', 'Marches'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Cassandra', 'Baratheon'))
('fire.txt', 'PERSON', ('Elinor', 'Massey'))
('fire.txt', 'PERSON', ('Rosamund', 'Darry'))
('fire.txt', 'PERSON', ('Lyra', 'Hayford'))
('fire.txt', 'PERSON', ('Jeyne', 'Smallwood'))
('fire.txt', 'PERSON', ('Jeyne', 'Mooton'))
('fire.txt', 'PERSON', ('Jeyne', 'Merryweather'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Queen', 'Jaehaera'))
('fire.txt', 'PERSON', ('Gaemon', 'Palehair'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Tyshara', 'Lannister'))
('fire.txt', 'PERSON', ('Lady', 'Tyshara'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Falena', 'Stokeworth'))
('fire.txt', 'PERSON', ('Lady', 'Buckler'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Old', 'Volantis'))
('fire.txt', 'ORGANIZATION', ('Basilisk', 'Isles'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Lady', 'Anya', 'Weatherwax'))
('fire.txt', 'PERSON', ('Barba', 'Bolton'))
('fire.txt', 'PERSON', ('Your', 'Grace'))
('fire.txt', 'PERSON', ('Moriah', 'Qorgyle'))
('fire.txt', 'PERSON', ('Ser', 'Marston'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Black', 'Harren'))
('fire.txt', 'PERSON', ('Lady', 'Turnips'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Lady', 'Turnips'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Lady', 'Turnips'))
('fire.txt', 'PERSON', ('Queen', 'Jaehaera'))
('fire.txt', 'PERSON', ('Lady', 'Myrielle'))
('fire.txt', 'PERSON', ('Henrietta', 'Woodhull'))
('fire.txt', 'PERSON', ('Lady', 'Myrielle'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Baela', 'Velaryon'))
('fire.txt', 'PERSON', ('Rhaena', 'Corbray'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'PERSON', ('Ser', 'Marston', 'Waters'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Ser', 'Corwyn', 'Corbray'))
('fire.txt', 'PERSON', ('Lady', 'Daenaera'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('House', 'Harte'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'PERSON', ('Lord', 'Admiral'))
('fire.txt', 'ORGANIZATION', ('True', 'Heart'))
('fire.txt', 'PERSON', ('Ser', 'Vaemond'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Old', 'Valyria'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Henrietta', 'Woodhull'))
('fire.txt', 'PERSON', ('Gaemon', 'Palehair'))
('fire.txt', 'PERSON', ('Lady', 'Daenaera'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'PERSON', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Rowan'))
('fire.txt', 'PERSON', ('Aegon', 'III', 'Targaryen'))
('fire.txt', 'PERSON', ('Lady', 'Daenaera'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Maester', 'Bendamure'))
('fire.txt', 'ORGANIZATION', ('Six', 'Times'))
('fire.txt', 'ORGANIZATION', ('Great', 'Voyages'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Bastard', 'Born'))
('fire.txt', 'PERSON', ('Ser', 'Russell', 'Stillman'))
('fire.txt', 'ORGANIZATION', ('Free', 'Cities'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Common', 'Tongue'))
('fire.txt', 'PERSON', ('Racallio', 'Ryndoon'))
('fire.txt', 'ORGANIZATION', ('Free', 'Cities'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Aliandra'))
('fire.txt', 'PERSON', ('Lord', 'Oakenfist'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'PERSON', ('Salt', 'Shore'))
('fire.txt', 'ORGANIZATION', ('Brimstone', 'River'))
('fire.txt', 'PERSON', ('Lord', 'Oakenfist'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lyonel', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lady', 'Sam'))
('fire.txt', 'PERSON', ('Lord', 'Lyonel'))
('fire.txt', 'PERSON', ('Lord', 'Redwyne'))
('fire.txt', 'PERSON', ('Lord', 'Oakenfist'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Redwyne'))
('fire.txt', 'PERSON', ('Starry', 'Sept'))
('fire.txt', 'ORGANIZATION', ('High', 'Septon'))
('fire.txt', 'PERSON', ('Queen', 'Jaehaera'))
('fire.txt', 'PERSON', ('Myrielle', 'Peake'))
('fire.txt', 'PERSON', ('Lady', 'Sam'))
('fire.txt', 'PERSON', ('Lord', 'Lyonel'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Leo', 'Costayne'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Lion'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Shield', 'Islands'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'PERSON', ('Lord', 'Dalton', 'Greyjoy'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'PERSON', ('Dalton', 'Greyjoy'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Farman'))
('fire.txt', 'ORGANIZATION', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Lord', 'Greyjoy'))
('fire.txt', 'PERSON', ('Lord', 'Dalton'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Alyn', 'Oakenfist'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Alester', 'Wynch'))
('fire.txt', 'PERSON', ('Gunthor', 'Goodbrother'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Farman'))
('fire.txt', 'PERSON', ('Alyn', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Lion'))
('fire.txt', 'PERSON', ('Leo', 'Costayne'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Redwyne'))
('fire.txt', 'PERSON', ('Lord', 'Lyonel', 'Hightower'))
('fire.txt', 'PERSON', ('Lady', 'Sam'))
('fire.txt', 'ORGANIZATION', ('High', 'Septon'))
('fire.txt', 'PERSON', ('Lord', 'Oakenfist'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Drazenko', 'Rogare'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Free', 'City'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Queen', 'Daenaera'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Gareth', 'Long'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rowan'))
('fire.txt', 'PERSON', ('Marston', 'Waters'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Marston', 'Waters'))
('fire.txt', 'PERSON', ('Baela', 'Velaryon'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Lord', 'Peake'))
('fire.txt', 'PERSON', ('Alyn', 'Velaryon'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'ORGANIZATION', ('River', 'Gate'))
('fire.txt', 'PERSON', ('Lord', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Myrielle', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Unwin'))
('fire.txt', 'PERSON', ('Queen', 'Daenera'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Corwyn', 'Corbray'))
('fire.txt', 'PERSON', ('Septon', 'Bernard'))
('fire.txt', 'PERSON', ('Manfryd', 'Mooton'))
('fire.txt', 'ORGANIZATION', ('Thaddeus', 'Rowan'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lord', 'Alyn', 'Oakenfist'))
('fire.txt', 'PERSON', ('Queen', 'Daenaera'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Aegon', 'III'))
('fire.txt', 'PERSON', ('Viserys', 'Targaryen'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aegon'))
('fire.txt', 'PERSON', ('Prince', 'Viserys'))
('fire.txt', 'PERSON', ('Viserys', 'Targaryen'))
('fire.txt', 'PERSON', ('Sharako', 'Lohar'))
('fire.txt', 'PERSON', ('Bambarro', 'Bazanne'))
('fire.txt', 'ORGANIZATION', ('Three', 'Daughters'))
('fire.txt', 'PERSON', ('Magister', 'Bambarro'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Disputed', 'Lands'))
('fire.txt', 'PERSON', ('Lysandro', 'Rogare'))
('fire.txt', 'ORGANIZATION', ('Perfumed', 'Garden'))
('fire.txt', 'PERSON', ('Lysandro', 'Rogare'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Larra', 'Rogare'))
('fire.txt', 'PERSON', ('Alyn', 'Velaryon'))
('fire.txt', 'PERSON', ('Drazenko', 'Rogare'))
('fire.txt', 'PERSON', ('Lysandro', 'Rogare'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'ORGANIZATION', ('House', 'Rogare'))
('fire.txt', 'ORGANIZATION', ('Rogare', 'Bank'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Bank'))
('fire.txt', 'PERSON', ('Viserys', 'Targaryen'))
('fire.txt', 'PERSON', ('Larra', 'Rogare'))
('fire.txt', 'ORGANIZATION', ('Gay', 'Abandon'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Queen', 'Daenaera'))
('fire.txt', 'GPE', ('Aegon', 'III'))
('fire.txt', 'ORGANIZATION', ('Gay', 'Abandon'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Gaemon', 'Palehair'))
('fire.txt', 'PERSON', ('Gaemon', 'Palehair'))
('fire.txt', 'PERSON', ('Queen', 'Daenaera'))
('fire.txt', 'PERSON', ('Baela', 'Velaryon'))
('fire.txt', 'PERSON', ('Rhaena', 'Corbray'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alyn', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Unwin'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Lady', 'Larra'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Unwin', 'Peake'))
('fire.txt', 'PERSON', ('Lord', 'Thaddeus', 'Rowan'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Clarice'))
('fire.txt', 'PERSON', ('Gedmund', 'Peake'))
('fire.txt', 'PERSON', ('Gareth', 'Long'))
('fire.txt', 'PERSON', ('Victor', 'Risley'))
('fire.txt', 'PERSON', ('Lucas', 'Leygood'))
('fire.txt', 'PERSON', ('George', 'Graceford'))
('fire.txt', 'PERSON', ('Septon', 'Bernard'))
('fire.txt', 'PERSON', ('Ser', 'Mervyn', 'Flowers'))
('fire.txt', 'PERSON', ('Ser', 'Amaury', 'Peake'))
('fire.txt', 'ORGANIZATION', ('Sworn', 'Brothers'))
('fire.txt', 'PERSON', ('Manfryd', 'Mooton'))
('fire.txt', 'PERSON', ('Lord', 'Rowan'))
('fire.txt', 'PERSON', ('Ser', 'Corwyn', 'Corbray'))
('fire.txt', 'PERSON', ('Lady', 'Rhaena'))
('fire.txt', 'PERSON', ('Lady', 'Baela'))
('fire.txt', 'PERSON', ('Lord', 'Alyn'))
('fire.txt', 'PERSON', ('Prince', 'Viserys'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Larra'))
('fire.txt', 'PERSON', ('Lord', 'Dustin'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Toron', 'Greyjoy'))
('fire.txt', 'ORGANIZATION', ('Seastone', 'Chair'))
('fire.txt', 'PERSON', ('Sam', 'Salt'))
('fire.txt', 'PERSON', ('Ser', 'Leo', 'Costayne'))
('fire.txt', 'PERSON', ('Great', 'Wyk'))
('fire.txt', 'PERSON', ('Lady', 'Johanna'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'PERSON', ('Ser', 'Leo'))
('fire.txt', 'GPE', ('Great', 'Wyk'))
('fire.txt', 'PERSON', ('Arthur', 'Goodbrother'))
('fire.txt', 'PERSON', ('Lady', 'Johanna'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Lord', 'Drumm'))
('fire.txt', 'ORGANIZATION', ('Old', 'Wyk'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Goodbrother'))
('fire.txt', 'GPE', ('Great', 'Wyk'))
('fire.txt', 'ORGANIZATION', ('Lords', 'Volmark'))
('fire.txt', 'ORGANIZATION', ('Old', 'Wyk'))
('fire.txt', 'PERSON', ('Toron', 'Greyjoy'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Lady', 'Johanna'))
('fire.txt', 'PERSON', ('Lady', 'Jeyne', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('Jessamyn', 'Redfort'))
('fire.txt', 'PERSON', ('Ser', 'Joffrey', 'Arryn'))
